"Plot Title: 10904790"
"#","Date Time, GMT+00:00","Full Range, μS/cm (LGR S/N: 10904790, SEN S/N: 10904790)","Temp, °C (LGR S/N: 10904790, SEN S/N: 10904790)","Coupler Detached (LGR S/N: 10904790)","End Of File (LGR S/N: 10904790)"
10522,05/10/22 09:55:21 PM,522.3,23.99,,
10523,05/10/22 09:55:22 PM,522.3,23.99,,
10524,05/10/22 09:55:23 PM,522.3,23.99,,
10525,05/10/22 09:55:24 PM,522.2,24.01,,
10526,05/10/22 09:55:25 PM,522.2,24.01,,
10527,05/10/22 09:55:26 PM,522.2,24.01,,
10528,05/10/22 09:55:27 PM,522.3,23.99,,
10529,05/10/22 09:55:28 PM,521.9,23.97,,
10530,05/10/22 09:55:29 PM,522.3,23.98,,
10531,05/10/22 09:55:30 PM,522.3,23.98,,
10532,05/10/22 09:55:31 PM,522.3,23.98,,
10533,05/10/22 09:55:32 PM,522.3,23.98,,
10534,05/10/22 09:55:33 PM,522.3,23.99,,
10535,05/10/22 09:55:34 PM,522.3,23.98,,
10536,05/10/22 09:55:35 PM,522.3,23.98,,
10537,05/10/22 09:55:36 PM,522.3,23.98,,
10538,05/10/22 09:55:37 PM,522.3,23.98,,
10539,05/10/22 09:55:38 PM,522.3,23.98,,
10540,05/10/22 09:55:39 PM,522.3,23.98,,
10541,05/10/22 09:55:40 PM,522.3,23.98,,
10542,05/10/22 09:55:41 PM,522.3,23.99,,
10543,05/10/22 09:55:42 PM,522.3,23.98,,
10544,05/10/22 09:55:43 PM,522.3,23.98,,
10545,05/10/22 09:55:44 PM,522.3,23.98,,
10546,05/10/22 09:55:45 PM,522.3,23.99,,
10547,05/10/22 09:55:46 PM,522.3,23.99,,
10548,05/10/22 09:55:47 PM,522.3,23.99,,
10549,05/10/22 09:55:48 PM,522.3,23.99,,
10550,05/10/22 09:55:49 PM,522.6,24.01,,
10551,05/10/22 09:55:50 PM,522.2,24.01,,
10552,05/10/22 09:55:51 PM,522.6,24.01,,
10553,05/10/22 09:55:52 PM,522.6,24.01,,
10554,05/10/22 09:55:53 PM,522.6,24.01,,
10555,05/10/22 09:55:54 PM,522.3,23.99,,
10556,05/10/22 09:55:55 PM,523.0,23.99,,
10557,05/10/22 09:55:56 PM,522.3,23.98,,
10558,05/10/22 09:55:57 PM,522.6,23.98,,
10559,05/10/22 09:55:58 PM,522.3,23.99,,
10560,05/10/22 09:55:59 PM,522.6,23.98,,
10561,05/10/22 09:56:00 PM,522.3,23.99,,
10562,05/10/22 09:56:01 PM,522.6,23.99,,
10563,05/10/22 09:56:02 PM,522.6,23.99,,
10564,05/10/22 09:56:03 PM,523.0,23.98,,
10565,05/10/22 09:56:04 PM,522.6,23.99,,
10566,05/10/22 09:56:05 PM,522.6,24.01,,
10567,05/10/22 09:56:06 PM,522.6,23.99,,
10568,05/10/22 09:56:07 PM,522.6,23.98,,
10569,05/10/22 09:56:08 PM,522.6,23.99,,
10570,05/10/22 09:56:09 PM,523.0,23.99,,
10571,05/10/22 09:56:10 PM,523.0,23.99,,
10572,05/10/22 09:56:11 PM,523.0,23.99,,
10573,05/10/22 09:56:12 PM,522.6,23.98,,
10574,05/10/22 09:56:13 PM,523.0,23.98,,
10575,05/10/22 09:56:14 PM,523.0,23.98,,
10576,05/10/22 09:56:15 PM,522.6,23.98,,
10577,05/10/22 09:56:16 PM,523.0,23.99,,
10578,05/10/22 09:56:17 PM,522.6,23.98,,
10579,05/10/22 09:56:18 PM,522.6,23.98,,
10580,05/10/22 09:56:19 PM,523.0,23.99,,
10581,05/10/22 09:56:20 PM,523.0,23.99,,
10582,05/10/22 09:56:21 PM,523.0,23.99,,
10583,05/10/22 09:56:22 PM,523.0,23.99,,
10584,05/10/22 09:56:23 PM,523.0,23.99,,
10585,05/10/22 09:56:24 PM,523.0,24.01,,
10586,05/10/22 09:56:25 PM,523.0,23.99,,
10587,05/10/22 09:56:26 PM,523.0,24.01,,
10588,05/10/22 09:56:27 PM,523.4,24.01,,
10589,05/10/22 09:56:28 PM,523.0,23.99,,
10590,05/10/22 09:56:29 PM,522.3,23.98,,
10591,05/10/22 09:56:30 PM,522.7,23.97,,
10592,05/10/22 09:56:31 PM,522.7,23.97,,
10593,05/10/22 09:56:32 PM,522.3,23.97,,
10594,05/10/22 09:56:33 PM,523.0,23.97,,
10595,05/10/22 09:56:34 PM,523.0,23.99,,
10596,05/10/22 09:56:35 PM,522.6,23.98,,
10597,05/10/22 09:56:36 PM,522.7,23.97,,
10598,05/10/22 09:56:37 PM,523.0,23.98,,
10599,05/10/22 09:56:38 PM,523.0,23.98,,
10600,05/10/22 09:56:39 PM,523.4,23.98,,
10601,05/10/22 09:56:40 PM,523.0,23.99,,
10602,05/10/22 09:56:41 PM,523.4,24.01,,
10603,05/10/22 09:56:42 PM,523.4,23.99,,
10604,05/10/22 09:56:43 PM,523.0,23.99,,
10605,05/10/22 09:56:44 PM,523.4,23.99,,
10606,05/10/22 09:56:45 PM,523.4,24.01,,
10607,05/10/22 09:56:46 PM,523.0,23.99,,
10608,05/10/22 09:56:47 PM,523.0,23.97,,
10609,05/10/22 09:56:48 PM,523.0,23.97,,
10610,05/10/22 09:56:49 PM,523.0,23.97,,
10611,05/10/22 09:56:50 PM,523.0,23.98,,
10612,05/10/22 09:56:51 PM,523.0,23.97,,
10613,05/10/22 09:56:52 PM,523.0,23.97,,
10614,05/10/22 09:56:53 PM,523.0,23.97,,
10615,05/10/22 09:56:54 PM,523.4,23.98,,
10616,05/10/22 09:56:55 PM,523.0,23.97,,
10617,05/10/22 09:56:56 PM,523.0,23.97,,
10618,05/10/22 09:56:57 PM,523.4,23.97,,
10619,05/10/22 09:56:58 PM,523.4,23.97,,
10620,05/10/22 09:56:59 PM,523.0,23.97,,
10621,05/10/22 09:57:00 PM,523.4,23.98,,
10622,05/10/22 09:57:01 PM,523.8,23.99,,
10623,05/10/22 09:57:02 PM,523.0,23.98,,
10624,05/10/22 09:57:03 PM,523.4,23.95,,
10625,05/10/22 09:57:04 PM,523.4,23.97,,
10626,05/10/22 09:57:05 PM,523.0,23.97,,
10627,05/10/22 09:57:06 PM,523.4,23.97,,
10628,05/10/22 09:57:07 PM,523.4,23.97,,
10629,05/10/22 09:57:08 PM,523.4,23.97,,
10630,05/10/22 09:57:09 PM,523.4,23.97,,
10631,05/10/22 09:57:10 PM,523.4,23.97,,
10632,05/10/22 09:57:11 PM,523.0,23.97,,
10633,05/10/22 09:57:12 PM,523.0,23.95,,
10634,05/10/22 09:57:13 PM,523.4,23.97,,
10635,05/10/22 09:57:14 PM,523.4,23.95,,
10636,05/10/22 09:57:15 PM,523.4,23.97,,
10637,05/10/22 09:57:16 PM,523.8,23.98,,
10638,05/10/22 09:57:17 PM,523.4,23.98,,
10639,05/10/22 09:57:18 PM,523.4,23.97,,
10640,05/10/22 09:57:19 PM,523.4,23.97,,
10641,05/10/22 09:57:20 PM,523.4,23.95,,
10642,05/10/22 09:57:21 PM,523.4,23.94,,
10643,05/10/22 09:57:22 PM,523.4,23.95,,
10644,05/10/22 09:57:23 PM,523.4,23.95,,
10645,05/10/22 09:57:24 PM,523.4,23.97,,
10646,05/10/22 09:57:25 PM,523.4,23.95,,
10647,05/10/22 09:57:26 PM,523.4,23.95,,
10648,05/10/22 09:57:27 PM,523.4,23.94,,
10649,05/10/22 09:57:28 PM,523.4,23.95,,
10650,05/10/22 09:57:29 PM,523.4,23.95,,
10651,05/10/22 09:57:30 PM,523.4,23.94,,
10652,05/10/22 09:57:31 PM,523.4,23.95,,
10653,05/10/22 09:57:32 PM,523.4,23.94,,
10654,05/10/22 09:57:33 PM,523.8,23.95,,
10655,05/10/22 09:57:34 PM,523.8,23.97,,
10656,05/10/22 09:57:35 PM,523.4,23.97,,
10657,05/10/22 09:57:36 PM,523.4,23.95,,
10658,05/10/22 09:57:37 PM,523.8,23.95,,
10659,05/10/22 09:57:38 PM,523.4,23.97,,
10660,05/10/22 09:57:39 PM,523.4,23.95,,
10661,05/10/22 09:57:40 PM,523.4,23.94,,
10662,05/10/22 09:57:41 PM,523.4,23.94,,
10663,05/10/22 09:57:42 PM,523.4,23.94,,
10664,05/10/22 09:57:43 PM,523.4,23.95,,
10665,05/10/22 09:57:44 PM,523.4,23.95,,
10666,05/10/22 09:57:45 PM,523.8,23.95,,
10667,05/10/22 09:57:46 PM,523.4,23.97,,
10668,05/10/22 09:57:47 PM,523.8,23.97,,
10669,05/10/22 09:57:48 PM,523.4,23.95,,
10670,05/10/22 09:57:49 PM,523.4,23.94,,
10671,05/10/22 09:57:50 PM,523.4,23.94,,
10672,05/10/22 09:57:51 PM,523.4,23.94,,
10673,05/10/22 09:57:52 PM,523.4,23.95,,
10674,05/10/22 09:57:53 PM,523.8,23.94,,
10675,05/10/22 09:57:54 PM,523.4,23.94,,
10676,05/10/22 09:57:55 PM,523.4,23.94,,
10677,05/10/22 09:57:56 PM,523.4,23.94,,
10678,05/10/22 09:57:57 PM,523.4,23.94,,
10679,05/10/22 09:57:58 PM,523.8,23.94,,
10680,05/10/22 09:57:59 PM,523.8,23.95,,
10681,05/10/22 09:58:00 PM,523.8,23.95,,
10682,05/10/22 09:58:01 PM,523.8,23.95,,
10683,05/10/22 09:58:02 PM,523.8,23.95,,
10684,05/10/22 09:58:03 PM,523.4,23.94,,
10685,05/10/22 09:58:04 PM,523.8,23.93,,
10686,05/10/22 09:58:05 PM,523.8,23.93,,
10687,05/10/22 09:58:06 PM,524.2,23.94,,
10688,05/10/22 09:58:07 PM,524.2,23.95,,
10689,05/10/22 09:58:08 PM,523.8,23.95,,
10690,05/10/22 09:58:09 PM,524.6,23.95,,
10691,05/10/22 09:58:10 PM,523.8,23.95,,
10692,05/10/22 09:58:11 PM,523.8,23.94,,
10693,05/10/22 09:58:12 PM,524.2,23.94,,
10694,05/10/22 09:58:13 PM,524.2,23.94,,
10695,05/10/22 09:58:14 PM,524.2,23.94,,
10696,05/10/22 09:58:15 PM,524.2,23.95,,
10697,05/10/22 09:58:16 PM,523.8,23.94,,
10698,05/10/22 09:58:17 PM,523.8,23.94,,
10699,05/10/22 09:58:18 PM,524.2,23.95,,
10700,05/10/22 09:58:19 PM,524.2,23.95,,
10701,05/10/22 09:58:20 PM,524.2,23.94,,
10702,05/10/22 09:58:21 PM,524.2,23.95,,
10703,05/10/22 09:58:22 PM,524.2,23.93,,
10704,05/10/22 09:58:23 PM,524.2,23.93,,
10705,05/10/22 09:58:24 PM,524.2,23.93,,
10706,05/10/22 09:58:25 PM,524.2,23.93,,
10707,05/10/22 09:58:26 PM,524.2,23.93,,
10708,05/10/22 09:58:27 PM,524.2,23.94,,
10709,05/10/22 09:58:28 PM,524.2,23.92,,
10710,05/10/22 09:58:29 PM,524.2,23.93,,
10711,05/10/22 09:58:30 PM,524.2,23.93,,
10712,05/10/22 09:58:31 PM,524.2,23.93,,
10713,05/10/22 09:58:32 PM,524.2,23.93,,
10714,05/10/22 09:58:33 PM,524.2,23.94,,
10715,05/10/22 09:58:34 PM,524.2,23.93,,
10716,05/10/22 09:58:35 PM,524.6,23.94,,
10717,05/10/22 09:58:36 PM,524.2,23.94,,
10718,05/10/22 09:58:37 PM,524.2,23.93,,
10719,05/10/22 09:58:38 PM,524.2,23.94,,
10720,05/10/22 09:58:39 PM,524.2,23.94,,
10721,05/10/22 09:58:40 PM,524.6,23.94,,
10722,05/10/22 09:58:41 PM,524.6,23.94,,
10723,05/10/22 09:58:42 PM,524.6,23.95,,
10724,05/10/22 09:58:43 PM,524.2,23.95,,
10725,05/10/22 09:58:44 PM,524.2,23.94,,
10726,05/10/22 09:58:45 PM,524.6,23.94,,
10727,05/10/22 09:58:46 PM,525.0,23.94,,
10728,05/10/22 09:58:47 PM,525.0,23.94,,
10729,05/10/22 09:58:48 PM,524.6,23.95,,
10730,05/10/22 09:58:49 PM,524.2,23.94,,
10731,05/10/22 09:58:50 PM,525.0,23.93,,
10732,05/10/22 09:58:51 PM,524.6,23.92,,
10733,05/10/22 09:58:52 PM,524.6,23.93,,
10734,05/10/22 09:58:53 PM,525.0,23.93,,
10735,05/10/22 09:58:54 PM,525.0,23.94,,
10736,05/10/22 09:58:55 PM,524.6,23.93,,
10737,05/10/22 09:58:56 PM,525.0,23.93,,
10738,05/10/22 09:58:57 PM,525.0,23.94,,
10739,05/10/22 09:58:58 PM,525.0,23.95,,
10740,05/10/22 09:58:59 PM,525.0,23.94,,
10741,05/10/22 09:59:00 PM,525.0,23.94,,
10742,05/10/22 09:59:01 PM,525.4,23.94,,
10743,05/10/22 09:59:02 PM,525.4,23.95,,
10744,05/10/22 09:59:03 PM,525.4,23.95,,
10745,05/10/22 09:59:04 PM,525.4,23.95,,
10746,05/10/22 09:59:05 PM,525.0,23.93,,
10747,05/10/22 09:59:06 PM,525.0,23.93,,
10748,05/10/22 09:59:07 PM,525.0,23.93,,
10749,05/10/22 09:59:08 PM,525.4,23.94,,
10750,05/10/22 09:59:09 PM,525.0,23.93,,
10751,05/10/22 09:59:10 PM,525.4,23.94,,
10752,05/10/22 09:59:11 PM,525.0,23.94,,
10753,05/10/22 09:59:12 PM,525.4,23.95,,
10754,05/10/22 09:59:13 PM,525.0,23.94,,
10755,05/10/22 09:59:14 PM,525.4,23.93,,
10756,05/10/22 09:59:15 PM,525.4,23.93,,
10757,05/10/22 09:59:16 PM,525.4,23.93,,
10758,05/10/22 09:59:17 PM,525.4,23.93,,
10759,05/10/22 09:59:18 PM,525.4,23.93,,
10760,05/10/22 09:59:19 PM,525.4,23.93,,
10761,05/10/22 09:59:20 PM,525.4,23.92,,
10762,05/10/22 09:59:21 PM,525.4,23.92,,
10763,05/10/22 09:59:22 PM,525.4,23.92,,
10764,05/10/22 09:59:23 PM,525.4,23.92,,
10765,05/10/22 09:59:24 PM,525.4,23.93,,
10766,05/10/22 09:59:25 PM,525.4,23.93,,
10767,05/10/22 09:59:26 PM,525.4,23.93,,
10768,05/10/22 09:59:27 PM,525.8,23.93,,
10769,05/10/22 09:59:28 PM,525.8,23.94,,
10770,05/10/22 09:59:29 PM,525.4,23.94,,
10771,05/10/22 09:59:30 PM,525.4,23.93,,
10772,05/10/22 09:59:31 PM,525.4,23.94,,
10773,05/10/22 09:59:32 PM,525.4,23.94,,
10774,05/10/22 09:59:33 PM,525.4,23.94,,
10775,05/10/22 09:59:34 PM,525.8,23.94,,
10776,05/10/22 09:59:35 PM,525.8,23.95,,
10777,05/10/22 09:59:36 PM,525.8,23.95,,
10778,05/10/22 09:59:37 PM,525.4,23.94,,
10779,05/10/22 09:59:38 PM,525.8,23.93,,
10780,05/10/22 09:59:39 PM,525.8,23.93,,
10781,05/10/22 09:59:40 PM,525.4,23.93,,
10782,05/10/22 09:59:41 PM,525.8,23.93,,
10783,05/10/22 09:59:42 PM,525.8,23.93,,
10784,05/10/22 09:59:43 PM,525.8,23.93,,
10785,05/10/22 09:59:44 PM,526.2,23.93,,
10786,05/10/22 09:59:45 PM,525.4,23.93,,
10787,05/10/22 09:59:46 PM,525.8,23.94,,
10788,05/10/22 09:59:47 PM,525.8,23.94,,
10789,05/10/22 09:59:48 PM,525.8,23.93,,
10790,05/10/22 09:59:49 PM,525.8,23.92,,
10791,05/10/22 09:59:50 PM,525.8,23.92,,
10792,05/10/22 09:59:51 PM,525.8,23.92,,
10793,05/10/22 09:59:52 PM,525.8,23.93,,
10794,05/10/22 09:59:53 PM,525.8,23.93,,
10795,05/10/22 09:59:54 PM,525.8,23.92,,
10796,05/10/22 09:59:55 PM,525.8,23.93,,
10797,05/10/22 09:59:56 PM,525.8,23.93,,
10798,05/10/22 09:59:57 PM,525.8,23.93,,
10799,05/10/22 09:59:58 PM,526.2,23.92,,
10800,05/10/22 09:59:59 PM,525.8,23.93,,
10801,05/10/22 10:00:00 PM,525.8,23.93,,
10802,05/10/22 10:00:01 PM,526.2,23.93,,
10803,05/10/22 10:00:02 PM,526.2,23.92,,
10804,05/10/22 10:00:03 PM,525.8,23.92,,
10805,05/10/22 10:00:04 PM,526.2,23.92,,
10806,05/10/22 10:00:05 PM,525.8,23.90,,
10807,05/10/22 10:00:06 PM,526.6,23.90,,
10808,05/10/22 10:00:07 PM,526.2,23.92,,
10809,05/10/22 10:00:08 PM,526.5,23.92,,
10810,05/10/22 10:00:09 PM,526.5,23.92,,
10811,05/10/22 10:00:10 PM,526.5,23.92,,
10812,05/10/22 10:00:11 PM,526.5,23.92,,
10813,05/10/22 10:00:12 PM,526.5,23.93,,
10814,05/10/22 10:00:13 PM,526.2,23.92,,
10815,05/10/22 10:00:14 PM,526.2,23.90,,
10816,05/10/22 10:00:15 PM,526.6,23.90,,
10817,05/10/22 10:00:16 PM,526.2,23.90,,
10818,05/10/22 10:00:17 PM,526.6,23.90,,
10819,05/10/22 10:00:18 PM,526.6,23.90,,
10820,05/10/22 10:00:19 PM,526.6,23.90,,
10821,05/10/22 10:00:20 PM,526.6,23.90,,
10822,05/10/22 10:00:21 PM,526.5,23.92,,
10823,05/10/22 10:00:22 PM,526.5,23.92,,
10824,05/10/22 10:00:23 PM,526.5,23.92,,
10825,05/10/22 10:00:24 PM,526.5,23.92,,
10826,05/10/22 10:00:25 PM,526.5,23.92,,
10827,05/10/22 10:00:26 PM,526.5,23.93,,
10828,05/10/22 10:00:27 PM,526.6,23.90,,
10829,05/10/22 10:00:28 PM,526.6,23.89,,
10830,05/10/22 10:00:29 PM,526.6,23.90,,
10831,05/10/22 10:00:30 PM,526.6,23.90,,
10832,05/10/22 10:00:31 PM,526.5,23.92,,
10833,05/10/22 10:00:32 PM,526.6,23.90,,
10834,05/10/22 10:00:33 PM,526.6,23.90,,
10835,05/10/22 10:00:34 PM,526.6,23.90,,
10836,05/10/22 10:00:35 PM,526.6,23.90,,
10837,05/10/22 10:00:36 PM,526.5,23.92,,
10838,05/10/22 10:00:37 PM,526.5,23.92,,
10839,05/10/22 10:00:38 PM,526.9,23.90,,
10840,05/10/22 10:00:39 PM,526.6,23.90,,
10841,05/10/22 10:00:40 PM,526.9,23.90,,
10842,05/10/22 10:00:41 PM,526.6,23.89,,
10843,05/10/22 10:00:42 PM,526.9,23.90,,
10844,05/10/22 10:00:43 PM,526.6,23.90,,
10845,05/10/22 10:00:44 PM,527.3,23.90,,
10846,05/10/22 10:00:45 PM,526.6,23.90,,
10847,05/10/22 10:00:46 PM,526.9,23.92,,
10848,05/10/22 10:00:47 PM,527.3,23.90,,
10849,05/10/22 10:00:48 PM,526.9,23.90,,
10850,05/10/22 10:00:49 PM,527.3,23.90,,
10851,05/10/22 10:00:50 PM,526.9,23.90,,
10852,05/10/22 10:00:51 PM,527.3,23.90,,
10853,05/10/22 10:00:52 PM,526.6,23.90,,
10854,05/10/22 10:00:53 PM,527.3,23.92,,
10855,05/10/22 10:00:54 PM,527.3,23.92,,
10856,05/10/22 10:00:55 PM,527.3,23.90,,
10857,05/10/22 10:00:56 PM,527.3,23.90,,
10858,05/10/22 10:00:57 PM,527.3,23.89,,
10859,05/10/22 10:00:58 PM,527.3,23.89,,
10860,05/10/22 10:00:59 PM,527.3,23.90,,
10861,05/10/22 10:01:00 PM,527.3,23.90,,
10862,05/10/22 10:01:01 PM,527.3,23.90,,
10863,05/10/22 10:01:02 PM,527.3,23.92,,
10864,05/10/22 10:01:03 PM,527.3,23.93,,
10865,05/10/22 10:01:04 PM,527.3,23.90,,
10866,05/10/22 10:01:05 PM,527.3,23.92,,
10867,05/10/22 10:01:06 PM,527.7,23.92,,
10868,05/10/22 10:01:07 PM,527.3,23.92,,
10869,05/10/22 10:01:08 PM,527.3,23.92,,
10870,05/10/22 10:01:09 PM,527.7,23.92,,
10871,05/10/22 10:01:10 PM,527.7,23.92,,
10872,05/10/22 10:01:11 PM,527.7,23.92,,
10873,05/10/22 10:01:12 PM,527.7,23.93,,
10874,05/10/22 10:01:13 PM,527.7,23.92,,
10875,05/10/22 10:01:14 PM,527.7,23.90,,
10876,05/10/22 10:01:15 PM,527.7,23.90,,
10877,05/10/22 10:01:16 PM,527.7,23.89,,
10878,05/10/22 10:01:17 PM,527.7,23.90,,
10879,05/10/22 10:01:18 PM,527.7,23.90,,
10880,05/10/22 10:01:19 PM,527.7,23.90,,
10881,05/10/22 10:01:20 PM,527.7,23.92,,
10882,05/10/22 10:01:21 PM,527.7,23.90,,
10883,05/10/22 10:01:22 PM,527.7,23.92,,
10884,05/10/22 10:01:23 PM,527.7,23.90,,
10885,05/10/22 10:01:24 PM,527.7,23.90,,
10886,05/10/22 10:01:25 PM,527.7,23.89,,
10887,05/10/22 10:01:26 PM,527.7,23.89,,
10888,05/10/22 10:01:27 PM,527.7,23.89,,
10889,05/10/22 10:01:28 PM,527.7,23.90,,
10890,05/10/22 10:01:29 PM,527.7,23.92,,
10891,05/10/22 10:01:30 PM,527.7,23.92,,
10892,05/10/22 10:01:31 PM,528.1,23.92,,
10893,05/10/22 10:01:32 PM,528.1,23.92,,
10894,05/10/22 10:01:33 PM,527.7,23.92,,
10895,05/10/22 10:01:34 PM,527.7,23.89,,
10896,05/10/22 10:01:35 PM,527.7,23.88,,
10897,05/10/22 10:01:36 PM,527.7,23.87,,
10898,05/10/22 10:01:37 PM,527.7,23.87,,
10899,05/10/22 10:01:38 PM,527.7,23.89,,
10900,05/10/22 10:01:39 PM,528.1,23.89,,
10901,05/10/22 10:01:40 PM,527.7,23.88,,
10902,05/10/22 10:01:41 PM,527.7,23.88,,
10903,05/10/22 10:01:42 PM,527.7,23.88,,
10904,05/10/22 10:01:43 PM,528.1,23.89,,
10905,05/10/22 10:01:44 PM,528.1,23.89,,
10906,05/10/22 10:01:45 PM,528.1,23.90,,
10907,05/10/22 10:01:46 PM,528.1,23.90,,
10908,05/10/22 10:01:47 PM,527.7,23.89,,
10909,05/10/22 10:01:48 PM,527.7,23.89,,
10910,05/10/22 10:01:49 PM,528.1,23.88,,
10911,05/10/22 10:01:50 PM,528.1,23.89,,
10912,05/10/22 10:01:51 PM,528.1,23.90,,
10913,05/10/22 10:01:52 PM,528.9,23.90,,
10914,05/10/22 10:01:53 PM,529.3,23.90,,
10915,05/10/22 10:01:54 PM,528.5,23.89,,
10916,05/10/22 10:01:55 PM,528.1,23.89,,
10917,05/10/22 10:01:56 PM,528.1,23.89,,
10918,05/10/22 10:01:57 PM,528.9,23.90,,
10919,05/10/22 10:01:58 PM,528.5,23.90,,
10920,05/10/22 10:01:59 PM,528.5,23.89,,
10921,05/10/22 10:02:00 PM,528.5,23.89,,
10922,05/10/22 10:02:01 PM,528.5,23.90,,
10923,05/10/22 10:02:02 PM,528.1,23.90,,
10924,05/10/22 10:02:03 PM,528.5,23.89,,
10925,05/10/22 10:02:04 PM,528.5,23.89,,
10926,05/10/22 10:02:05 PM,528.5,23.90,,
10927,05/10/22 10:02:06 PM,528.5,23.90,,
10928,05/10/22 10:02:07 PM,528.5,23.90,,
10929,05/10/22 10:02:08 PM,528.9,23.89,,
10930,05/10/22 10:02:09 PM,528.9,23.90,,
10931,05/10/22 10:02:10 PM,528.5,23.90,,
10932,05/10/22 10:02:11 PM,528.9,23.92,,
10933,05/10/22 10:02:12 PM,528.9,23.90,,
10934,05/10/22 10:02:13 PM,528.5,23.90,,
10935,05/10/22 10:02:14 PM,528.9,23.89,,
10936,05/10/22 10:02:15 PM,528.5,23.88,,
10937,05/10/22 10:02:16 PM,528.5,23.88,,
10938,05/10/22 10:02:17 PM,528.5,23.87,,
10939,05/10/22 10:02:18 PM,528.9,23.88,,
10940,05/10/22 10:02:19 PM,528.9,23.88,,
10941,05/10/22 10:02:20 PM,528.5,23.88,,
10942,05/10/22 10:02:21 PM,528.9,23.88,,
10943,05/10/22 10:02:22 PM,528.9,23.89,,
10944,05/10/22 10:02:23 PM,528.5,23.88,,
10945,05/10/22 10:02:24 PM,528.9,23.88,,
10946,05/10/22 10:02:25 PM,528.9,23.89,,
10947,05/10/22 10:02:26 PM,529.3,23.89,,
10948,05/10/22 10:02:27 PM,529.3,23.90,,
10949,05/10/22 10:02:28 PM,529.2,23.92,,
10950,05/10/22 10:02:29 PM,528.9,23.90,,
10951,05/10/22 10:02:30 PM,528.9,23.89,,
10952,05/10/22 10:02:31 PM,529.3,23.90,,
10953,05/10/22 10:02:32 PM,529.3,23.90,,
10954,05/10/22 10:02:33 PM,528.9,23.89,,
10955,05/10/22 10:02:34 PM,529.3,23.88,,
10956,05/10/22 10:02:35 PM,529.3,23.89,,
10957,05/10/22 10:02:36 PM,529.3,23.89,,
10958,05/10/22 10:02:37 PM,529.3,23.89,,
10959,05/10/22 10:02:38 PM,529.6,23.89,,
10960,05/10/22 10:02:39 PM,529.3,23.90,,
10961,05/10/22 10:02:40 PM,529.3,23.89,,
10962,05/10/22 10:02:41 PM,529.6,23.89,,
10963,05/10/22 10:02:42 PM,529.3,23.88,,
10964,05/10/22 10:02:43 PM,529.3,23.89,,
10965,05/10/22 10:02:44 PM,529.3,23.88,,
10966,05/10/22 10:02:45 PM,529.6,23.89,,
10967,05/10/22 10:02:46 PM,528.9,23.88,,
10968,05/10/22 10:02:47 PM,529.7,23.88,,
10969,05/10/22 10:02:48 PM,529.6,23.89,,
10970,05/10/22 10:02:49 PM,529.6,23.89,,
10971,05/10/22 10:02:50 PM,529.7,23.88,,
10972,05/10/22 10:02:51 PM,529.7,23.88,,
10973,05/10/22 10:02:52 PM,529.3,23.88,,
10974,05/10/22 10:02:53 PM,529.7,23.88,,
10975,05/10/22 10:02:54 PM,529.7,23.88,,
10976,05/10/22 10:02:55 PM,529.7,23.87,,
10977,05/10/22 10:02:56 PM,529.7,23.88,,
10978,05/10/22 10:02:57 PM,529.7,23.88,,
10979,05/10/22 10:02:58 PM,529.7,23.85,,
10980,05/10/22 10:02:59 PM,529.7,23.87,,
10981,05/10/22 10:03:00 PM,529.7,23.87,,
10982,05/10/22 10:03:01 PM,529.7,23.87,,
10983,05/10/22 10:03:02 PM,530.0,23.88,,
10984,05/10/22 10:03:03 PM,530.0,23.87,,
10985,05/10/22 10:03:04 PM,529.7,23.88,,
10986,05/10/22 10:03:05 PM,530.0,23.89,,
10987,05/10/22 10:03:06 PM,530.0,23.89,,
10988,05/10/22 10:03:07 PM,530.0,23.89,,
10989,05/10/22 10:03:08 PM,529.7,23.88,,
10990,05/10/22 10:03:09 PM,530.0,23.88,,
10991,05/10/22 10:03:10 PM,530.0,23.89,,
10992,05/10/22 10:03:11 PM,529.6,23.89,,
10993,05/10/22 10:03:12 PM,529.6,23.89,,
10994,05/10/22 10:03:13 PM,530.0,23.87,,
10995,05/10/22 10:03:14 PM,530.0,23.87,,
10996,05/10/22 10:03:15 PM,530.1,23.85,,
10997,05/10/22 10:03:16 PM,530.0,23.87,,
10998,05/10/22 10:03:17 PM,530.0,23.87,,
10999,05/10/22 10:03:18 PM,530.4,23.87,,
11000,05/10/22 10:03:19 PM,530.0,23.87,,
11001,05/10/22 10:03:20 PM,530.8,23.88,,
11002,05/10/22 10:03:21 PM,530.0,23.87,,
11003,05/10/22 10:03:22 PM,530.0,23.87,,
11004,05/10/22 10:03:23 PM,530.4,23.87,,
11005,05/10/22 10:03:24 PM,530.4,23.88,,
11006,05/10/22 10:03:25 PM,530.4,23.88,,
11007,05/10/22 10:03:26 PM,530.4,23.89,,
11008,05/10/22 10:03:27 PM,530.8,23.89,,
11009,05/10/22 10:03:28 PM,530.4,23.87,,
11010,05/10/22 10:03:29 PM,530.0,23.88,,
11011,05/10/22 10:03:30 PM,530.4,23.87,,
11012,05/10/22 10:03:31 PM,530.0,23.87,,
11013,05/10/22 10:03:32 PM,530.1,23.85,,
11014,05/10/22 10:03:33 PM,530.8,23.87,,
11015,05/10/22 10:03:34 PM,530.4,23.87,,
11016,05/10/22 10:03:35 PM,530.8,23.87,,
